first_definition_id	symbol	source_root	source_path	source_sha256	source_line	signature_evidence	linkage	parameter_count	selection_status
"MVDM-FIRST-REBASE-DEF-001294"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src40/olesvr1.cpp"	"025f1e67fd4a9515fc7e14874f1aed9231feb8330f0f00d1d7d341c81b94a022"	"2694"	"STDMETHODIMP COleServerDoc::XOleInPlaceActiveObject::GetWindow( HWND* lphwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001295"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src42/ctlinplc.cpp"	"0dae3d310f9e84418a463b1c458be29dea39dd8b38602a5142024b6830c05aa2"	"425"	"STDMETHODIMP COleControl::XOleInPlaceObject::GetWindow(HWND* lphwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001296"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src42/ctlinplc.cpp"	"0dae3d310f9e84418a463b1c458be29dea39dd8b38602a5142024b6830c05aa2"	"569"	"STDMETHODIMP COleControl::XOleInPlaceActiveObject::GetWindow(HWND* lphwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001297"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src42/occcont.cpp"	"e3b2eac44aab51c00603e84c152fcec3dd1bedab134600338676e75b4a042c42"	"511"	"STDMETHODIMP COleControlContainer::XOleIPFrame::GetWindow(HWND* phWnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001298"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src42/occsite.cpp"	"b572db3214cd61fa5d916dca1c9b3742ce0789f1d5a8706e5a2733481fc8deea"	"1411"	"STDMETHODIMP COleControlSite::XOleIPSite::GetWindow(HWND* phWnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001299"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src42/olecli2.cpp"	"ae22758e36b5433af7168c7abf1510620f70525b544842e67bb46f47d1c21913"	"921"	"STDMETHODIMP COleFrameHook::XOleInPlaceFrame::GetWindow( HWND* lphwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001300"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src42/olecli2.cpp"	"ae22758e36b5433af7168c7abf1510620f70525b544842e67bb46f47d1c21913"	"1209"	"STDMETHODIMP COleClientItem::XOleIPSite::GetWindow(HWND* lphwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001301"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src42/olesvr1.cpp"	"e991f7524f0573ecc1cff9ff0856a895927efb124cec7f630ca94522850625a9"	"2726"	"STDMETHODIMP COleServerDoc::XOleInPlaceObject::GetWindow(HWND* lphwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001302"	"GetWindow"	"O:\repos.external\OpenNT"	"windows/mfc/src42/olesvr1.cpp"	"e991f7524f0573ecc1cff9ff0856a895927efb124cec7f630ca94522850625a9"	"2863"	"STDMETHODIMP COleServerDoc::XOleInPlaceActiveObject::GetWindow( HWND* lphwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001303"	"GetWindowRect"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/client/wow.c"	"1ece9db0e35238434843bb73ece92dd66000a44bc6b1148a08bcabf1329f8d9a"	"765"	"BOOL GetWindowRect( HWND hwnd, LPRECT prect)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001304"	"GetWindowRect"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/wow.c"	"1ece9db0e35238434843bb73ece92dd66000a44bc6b1148a08bcabf1329f8d9a"	"765"	"BOOL GetWindowRect( HWND hwnd, LPRECT prect)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001305"	"GetWindowWord"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/client/winmgrc.c"	"26f0174e6a0db53d942506cbdc12efbfebc34a943d780170e7bf9d95775514a4"	"28"	"WORD GetWindowWord( HWND hwnd, int index)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001306"	"GetWindowWord"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/winmgrc.c"	"26f0174e6a0db53d942506cbdc12efbfebc34a943d780170e7bf9d95775514a4"	"28"	"WORD GetWindowWord( HWND hwnd, int index)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001307"	"GlobalAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/jetadmin/cola.sdk/hprrm/uxhack.c"	"840e1ca25fe781e19552d8da9d5fd87148a8428065ce5913a217c3f7dae39986"	"54"	"char *GlobalAlloc(int bogus, size_t size)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001308"	"GlobalAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"44"	"GlobalAlloc( UINT uFlags, DWORD dwBytes )"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001309"	"GlobalAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/sift.cpp"	"21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160"	"186"	"HGLOBAL CSift::GlobalAlloc(UINT uFlags, DWORD dwBytes)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001310"	"GlobalAlloc"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"44"	"GlobalAlloc( UINT uFlags, DWORD dwBytes )"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001311"	"GlobalAlloc"	"O:\repos.external\OpenNT"	"sdktools/jetadmin/cola.sdk/hprrm/uxhack.c"	"840e1ca25fe781e19552d8da9d5fd87148a8428065ce5913a217c3f7dae39986"	"54"	"char *GlobalAlloc(int bogus, size_t size)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001312"	"GlobalCompact"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"672"	"GlobalCompact( DWORD dwMinFree )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001313"	"GlobalCompact"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"672"	"GlobalCompact( DWORD dwMinFree )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001314"	"GlobalFix"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"681"	"GlobalFix( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001315"	"GlobalFix"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"681"	"GlobalFix( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001316"	"GlobalFlags"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"530"	"GlobalFlags( HANDLE hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001317"	"GlobalFlags"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/sift.cpp"	"21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160"	"215"	"UINT CSift::GlobalFlags(HGLOBAL hMem)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001318"	"GlobalFlags"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"530"	"GlobalFlags( HANDLE hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001319"	"GlobalFree"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/jetadmin/cola.sdk/hprrm/uxhack.c"	"840e1ca25fe781e19552d8da9d5fd87148a8428065ce5913a217c3f7dae39986"	"61"	"void GlobalFree(HGLOBAL handle)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001320"	"GlobalFree"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"596"	"GlobalFree( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001321"	"GlobalFree"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/sift.cpp"	"21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160"	"248"	"HGLOBAL CSift::GlobalFree(HGLOBAL hMem)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001322"	"GlobalFree"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"596"	"GlobalFree( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001323"	"GlobalFree"	"O:\repos.external\OpenNT"	"sdktools/jetadmin/cola.sdk/hprrm/uxhack.c"	"840e1ca25fe781e19552d8da9d5fd87148a8428065ce5913a217c3f7dae39986"	"61"	"void GlobalFree(HGLOBAL handle)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001324"	"GlobalHandle"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"379"	"GlobalHandle( LPCVOID pMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001325"	"GlobalHandle"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/sift.cpp"	"21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160"	"278"	"HGLOBAL CSift::GlobalHandle(LPCVOID pMem)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001326"	"GlobalHandle"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"379"	"GlobalHandle( LPCVOID pMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001327"	"GlobalLock"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"325"	"GlobalLock( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001328"	"GlobalLock"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/sift.cpp"	"21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160"	"307"	"LPVOID CSift::GlobalLock(HGLOBAL hMem)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001329"	"GlobalLock"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"325"	"GlobalLock( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001330"	"GlobalReAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"142"	"GlobalReAlloc( HANDLE hMem, DWORD dwBytes, UINT uFlags )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001331"	"GlobalReAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/sift.cpp"	"21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160"	"338"	"HGLOBAL CSift::GlobalReAlloc(HGLOBAL hMem, DWORD dwBytes, UINT uFlags)"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001332"	"GlobalReAlloc"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"142"	"GlobalReAlloc( HANDLE hMem, DWORD dwBytes, UINT uFlags )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001333"	"GlobalReAllocPtr"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/media/mciwave/mciwave.c"	"a04f3a8c216937f2f30e6649687c751376ece7ec65a5d74f4af820750932c2c1"	"75"	"STATICFN LPBYTE GlobalReAllocPtr(LPVOID lp, DWORD cbNew, DWORD flags)"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001334"	"GlobalSize"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"467"	"GlobalSize( HANDLE hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001335"	"GlobalSize"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/sift.cpp"	"21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160"	"367"	"DWORD CSift::GlobalSize(HGLOBAL hMem)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001336"	"GlobalSize"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"467"	"GlobalSize( HANDLE hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001337"	"GlobalUnfix"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"694"	"GlobalUnfix( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001338"	"GlobalUnfix"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"694"	"GlobalUnfix( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001339"	"GlobalUnlock"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"409"	"GlobalUnlock( HANDLE hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001340"	"GlobalUnlock"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/sift.cpp"	"21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160"	"402"	"BOOL CSift::GlobalUnlock(HGLOBAL hMem)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001341"	"GlobalUnlock"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"409"	"GlobalUnlock( HANDLE hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001342"	"GlobalUnWire"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"715"	"GlobalUnWire( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001343"	"GlobalUnWire"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"715"	"GlobalUnWire( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001344"	"GlobalWire"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/gmem.c"	"656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"706"	"GlobalWire( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001345"	"GlobalWire"	"O:\repos.external\OpenNT"	"base/win32/client/gmem.c"	"4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09"	"706"	"GlobalWire( HGLOBAL hMem )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001346"	"GrayString"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/net/ui/mfc200/src/dcprev.cpp"	"a2af46c0fe0d757b03fd263f7b4210ed5138b77f613dded78ee219c5fc8aaf9d"	"693"	"BOOL CPreviewDC::GrayString(CBrush*, BOOL (CALLBACK EXPORT*)(HDC, LPARAM, int), LPARAM lpData, int nCount, int x, int y, int, int)"	"externally-linkable"	"8"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001347"	"GrayString"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src/dcprev.cpp"	"038fb20925eb36d6e296c5a0e5279ceec274d14fbc28dbb6e5edaee3cc607bde"	"712"	"BOOL CPreviewDC::GrayString(CBrush*, BOOL (CALLBACK EXPORT*)(HDC, LPARAM, int), LPARAM lpData, int nCount, int x, int y, int, int)"	"externally-linkable"	"8"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001348"	"GrayString"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src40/dcprev.cpp"	"b1c98dd11f64ada5f2714f87310048ed433b0ae3e01383e9c93d6916cbdc647c"	"712"	"BOOL CPreviewDC::GrayString(CBrush*, BOOL (CALLBACK *)(HDC, LPARAM, int), LPARAM lpData, int nCount, int x, int y, int, int)"	"externally-linkable"	"8"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001349"	"GrayString"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src42/dcprev.cpp"	"b1c98dd11f64ada5f2714f87310048ed433b0ae3e01383e9c93d6916cbdc647c"	"712"	"BOOL CPreviewDC::GrayString(CBrush*, BOOL (CALLBACK *)(HDC, LPARAM, int), LPARAM lpData, int nCount, int x, int y, int, int)"	"externally-linkable"	"8"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001350"	"GrayString"	"O:\repos.external\OpenNT"	"windows/mfc/src30/dcprev.cpp"	"038fb20925eb36d6e296c5a0e5279ceec274d14fbc28dbb6e5edaee3cc607bde"	"712"	"BOOL CPreviewDC::GrayString(CBrush*, BOOL (CALLBACK EXPORT*)(HDC, LPARAM, int), LPARAM lpData, int nCount, int x, int y, int, int)"	"externally-linkable"	"8"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001351"	"GrayString"	"O:\repos.external\OpenNT"	"windows/mfc/src40/dcprev.cpp"	"b1c98dd11f64ada5f2714f87310048ed433b0ae3e01383e9c93d6916cbdc647c"	"712"	"BOOL CPreviewDC::GrayString(CBrush*, BOOL (CALLBACK *)(HDC, LPARAM, int), LPARAM lpData, int nCount, int x, int y, int, int)"	"externally-linkable"	"8"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001352"	"GrayString"	"O:\repos.external\OpenNT"	"windows/mfc/src42/dcprev.cpp"	"b1c98dd11f64ada5f2714f87310048ed433b0ae3e01383e9c93d6916cbdc647c"	"712"	"BOOL CPreviewDC::GrayString(CBrush*, BOOL (CALLBACK *)(HDC, LPARAM, int), LPARAM lpData, int nCount, int x, int y, int, int)"	"externally-linkable"	"8"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001353"	"HeapAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/net/ras/src/ui/rasscrpt/mem.c"	"aa1371601c4f55ddd475aaadf391a23d1579c069b4ae88567ad5986138ce3e51"	"114"	"void NEAR* NEAR HeapAlloc(HHEAP hhp, WORD cb)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001354"	"HeapAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/unimodem/common/rovmem.c"	"b908d46699060c05f6fec517f8c0472bd8f3068aed145a7c5e58ed472e5d9167"	"594"	"void NEAR* NEAR HeapAlloc(HHEAP hhp, WORD cb)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001355"	"HeapAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/cairoshl/commctrl/mem.c"	"6d30166e1e73f42baf3496ae4ad01ce118845ff299993b8ab3100633656246c6"	"196"	"void NEAR* NEAR HeapAlloc(HHEAP hhp, WORD cb)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001356"	"HeapAlloc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/rover/filesync/syncui/mem.c"	"f8cc798cd49b064dc484a7f42fcf404574d793eb78baa6308cf48548fbce20dc"	"93"	"void * HeapAlloc(HHEAP hhp, WORD cb)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001357"	"HeapFree"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntgdi/gre/mips/genmips.cxx"	"bcbea25478e14c5544fb630248cf1d755f24c0299a65e5167c47cfa4b5f22efb"	"76"	"HeapFree ( HANDLE hHeap, DWORD dwFlags, LPSTR lpMem )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001358"	"HeapFree"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntgdi/gre/ppc/genppc.cxx"	"fdc8aa880917e814d49d0c61348951e966238d22e595be4bc26abf470e63150d"	"75"	"HeapFree ( HANDLE hHeap, DWORD dwFlags, LPSTR lpMem )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001359"	"HeapFree"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/gre/mips/genmips.cxx"	"bcbea25478e14c5544fb630248cf1d755f24c0299a65e5167c47cfa4b5f22efb"	"76"	"HeapFree ( HANDLE hHeap, DWORD dwFlags, LPSTR lpMem )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001360"	"HeapFree"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/gre/ppc/genppc.cxx"	"fdc8aa880917e814d49d0c61348951e966238d22e595be4bc26abf470e63150d"	"75"	"HeapFree ( HANDLE hHeap, DWORD dwFlags, LPSTR lpMem )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001361"	"HideCaret"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/richedit/src/dragdrp.cpp"	"b20015faacc075924bbfc3a158f34d6fe9266c0a830e64d9ee36f58f081eceae"	"1198"	"void CDropCaret::HideCaret()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
