canonical_group_id	canonical_group_key	canonical_symbol	grouping_scope	group_kind	raw_identity_count	macro_generated_identity_count	raw_definition_ids	source_identities	dispositions
"MVDM-ZERO-CANONICAL-GROUP-000075"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:JNP"	"JNP"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006776"	"softpc.new/base/debug/dasm.c:829"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000076"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:JNS"	"JNS"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006775"	"softpc.new/base/debug/dasm.c:819"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000077"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:JO"	"JO"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006777"	"softpc.new/base/debug/dasm.c:840"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000078"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:JP"	"JP"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006778"	"softpc.new/base/debug/dasm.c:851"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000079"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:JS"	"JS"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006779"	"softpc.new/base/debug/dasm.c:862"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000080"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:LEA"	"LEA"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006797"	"softpc.new/base/debug/dasm.c:1151"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000081"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:LOOP"	"LOOP"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006782"	"softpc.new/base/debug/dasm.c:893"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000082"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:LOOPE"	"LOOPE"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006783"	"softpc.new/base/debug/dasm.c:904"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000083"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:LOOPNZ"	"LOOPNZ"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006784"	"softpc.new/base/debug/dasm.c:916"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000084"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:MOV2B"	"MOV2B"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006795"	"softpc.new/base/debug/dasm.c:1105"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000085"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:MOV2W"	"MOV2W"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006788"	"softpc.new/base/debug/dasm.c:993"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000086"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:MOV4B"	"MOV4B"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006819"	"softpc.new/base/debug/dasm.c:1576"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000087"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:MOV4W"	"MOV4W"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006818"	"softpc.new/base/debug/dasm.c:1561"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000088"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:MOV5B"	"MOV5B"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006821"	"softpc.new/base/debug/dasm.c:1606"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000089"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:MOV5W"	"MOV5W"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006820"	"softpc.new/base/debug/dasm.c:1591"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000090"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:MOV6"	"MOV6"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006822"	"softpc.new/base/debug/dasm.c:1621"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000091"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:MOV7"	"MOV7"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006823"	"softpc.new/base/debug/dasm.c:1638"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000092"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:OP_3B"	"OP_3B"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006824"	"softpc.new/base/debug/dasm.c:1650"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000093"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:OP_3W"	"OP_3W"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006825"	"softpc.new/base/debug/dasm.c:1666"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000094"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:POP1"	"POP1"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006802"	"softpc.new/base/debug/dasm.c:1344"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000095"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:PREFIX"	"PREFIX"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006826"	"softpc.new/base/debug/dasm.c:1736"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000096"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:SB_IB"	"SB_IB"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006814"	"softpc.new/base/debug/dasm.c:1510"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000097"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:SB_IW"	"SB_IW"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006815"	"softpc.new/base/debug/dasm.c:1520"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000098"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:SB_IW_IB"	"SB_IW_IB"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006817"	"softpc.new/base/debug/dasm.c:1548"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000099"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:SBYTE"	"SBYTE"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006761"	"softpc.new/base/debug/dasm.c:663"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000100"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:STK_IB"	"STK_IB"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006813"	"softpc.new/base/debug/dasm.c:1492"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000101"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:STK_IW"	"STK_IW"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006816"	"softpc.new/base/debug/dasm.c:1531"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000102"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:STK_POP"	"STK_POP"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006763"	"softpc.new/base/debug/dasm.c:684"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000103"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:STK_PUSH"	"STK_PUSH"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006762"	"softpc.new/base/debug/dasm.c:670"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000104"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:STRING"	"STRING"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006812"	"softpc.new/base/debug/dasm.c:1484"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000105"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:W_EA_REG"	"W_EA_REG"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006793"	"softpc.new/base/debug/dasm.c:1077"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000106"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:W_REG_EA"	"W_REG_EA"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006792"	"softpc.new/base/debug/dasm.c:1064"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000107"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:XCHGB"	"XCHGB"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006811"	"softpc.new/base/debug/dasm.c:1473"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000108"	"file-static:softpc.new/base/debug/dasm.c@6f90249d51eee69af65f59de138f915dc05af3a67b7bb529ea33596c04888b9b:XCHGW"	"XCHGW"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006810"	"softpc.new/base/debug/dasm.c:1462"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000109"	"file-static:softpc.new/base/debug/ega_dump.c@18c7205169a62e40e80122deba5645f1cd7ce0d760ea71d95e9688a5a1da98aa:dump_graph_display_state"	"dump_graph_display_state"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-006844"	"softpc.new/base/debug/ega_dump.c:125"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-000110"	"file-static:softpc.new/base/disks/fla.c@b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d:fdc_ndma_bufmgr_wt"	"fdc_ndma_bufmgr_wt"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007262"	"softpc.new/base/disks/fla.c:1036"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000111"	"file-static:softpc.new/base/disks/fla.c@b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d:fdc_request_read_data_from_cpu"	"fdc_request_read_data_from_cpu"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007259"	"softpc.new/base/disks/fla.c:904"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000112"	"file-static:softpc.new/base/disks/fla.c@b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d:fdc_request_write_data_to_cpu"	"fdc_request_write_data_to_cpu"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007258"	"softpc.new/base/disks/fla.c:897"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000113"	"file-static:softpc.new/base/disks/fla.c@b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d:fla_atomicxqt"	"fla_atomicxqt"	"selected-source-path-and-hash"	"same-source-static-redeclaration-or-variant"	"2"	"0"	"MVDM-ZERO-DEFINITION-007256;MVDM-ZERO-DEFINITION-007257"	"softpc.new/base/disks/fla.c:788;softpc.new/base/disks/fla.c:826"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000114"	"file-static:softpc.new/base/disks/fla.c@b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d:fla_ndma_bump_sectid"	"fla_ndma_bump_sectid"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007263"	"softpc.new/base/disks/fla.c:1115"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000115"	"file-static:softpc.new/base/disks/fla.c@b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d:fla_ndma_unbump_sectid"	"fla_ndma_unbump_sectid"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007264"	"softpc.new/base/disks/fla.c:1123"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000116"	"file-static:softpc.new/base/disks/fla.c@b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d:fla_ndmaxqt"	"fla_ndmaxqt"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007260"	"softpc.new/base/disks/fla.c:922"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000117"	"file-static:softpc.new/base/disks/floppy_i.c@22b503047688d4d1f2d4b99ffba29e71612a165bbc9069976ce7a8b8d62ba042:call_dump"	"call_dump"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007318"	"softpc.new/base/disks/floppy_i.c:82"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000118"	"file-static:softpc.new/base/disks/floppy_i.c@22b503047688d4d1f2d4b99ffba29e71612a165bbc9069976ce7a8b8d62ba042:gen_dump"	"gen_dump"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007319"	"softpc.new/base/disks/floppy_i.c:163"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000119"	"file-static:softpc.new/base/disks/floppy_i.c@22b503047688d4d1f2d4b99ffba29e71612a165bbc9069976ce7a8b8d62ba042:return_dump"	"return_dump"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007320"	"softpc.new/base/disks/floppy_i.c:213"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000120"	"file-static:softpc.new/base/disks/floppy_i.c@22b503047688d4d1f2d4b99ffba29e71612a165bbc9069976ce7a8b8d62ba042:rwvf_dump"	"rwvf_dump"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007317"	"softpc.new/base/disks/floppy_i.c:71"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000121"	"file-static:softpc.new/base/disks/gfi_test.c@cfba520508d5e274ac23d471af6656b7bc41af1a8b0606b3b7020570ab2e2210:print_cmd"	"print_cmd"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007380"	"softpc.new/base/disks/gfi_test.c:208"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000122"	"file-static:softpc.new/base/system/timestrb.c@e314b1b5e88474ac9d1c978b3db71820fee667f7de3eff23b66e48bf0d3532e7:dummy_alarm"	"dummy_alarm"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007734"	"softpc.new/base/system/timestrb.c:63"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000123"	"file-static:softpc.new/base/video/cga.c@8591c1b0e178f4b8791ed289588d3ed8a06ef514f8bdfca4797a190eb51e2777:set_cga_palette"	"set_cga_palette"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007741"	"softpc.new/base/video/cga.c:881"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000124"	"file-static:softpc.new/base/video/cga.c@8591c1b0e178f4b8791ed289588d3ed8a06ef514f8bdfca4797a190eb51e2777:update_cursor_shape"	"update_cursor_shape"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007742"	"softpc.new/base/video/cga.c:1087"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000125"	"file-static:softpc.new/base/video/ega_mode.c@1b73d0bdea339dc2a42f9674e04fd14575400070e8436149a84a2ac5510a057d:set_update_routine"	"set_update_routine"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007754"	"softpc.new/base/video/ega_mode.c:538"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000126"	"file-static:softpc.new/base/video/ega_trcr.c@f69389e877975d277405c21af95b5fea6fe2794b5ac7928d8634efbbbd432e9c:byte_read_dump"	"byte_read_dump"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007822"	"softpc.new/base/video/ega_trcr.c:209"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000127"	"file-static:softpc.new/base/video/ega_trcr.c@f69389e877975d277405c21af95b5fea6fe2794b5ac7928d8634efbbbd432e9c:putl"	"putl"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007808"	"softpc.new/base/video/ega_trcr.c:32"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000128"	"file-static:softpc.new/base/video/ega_trcr.c@f69389e877975d277405c21af95b5fea6fe2794b5ac7928d8634efbbbd432e9c:recalc_dump"	"recalc_dump"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007821"	"softpc.new/base/video/ega_trcr.c:204"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000129"	"file-static:softpc.new/base/video/ega_trcr.c@f69389e877975d277405c21af95b5fea6fe2794b5ac7928d8634efbbbd432e9c:string_read_dump"	"string_read_dump"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007824"	"softpc.new/base/video/ega_trcr.c:225"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000130"	"file-static:softpc.new/base/video/ega_trcr.c@f69389e877975d277405c21af95b5fea6fe2794b5ac7928d8634efbbbd432e9c:word_read_dump"	"word_read_dump"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007823"	"softpc.new/base/video/ega_trcr.c:217"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000131"	"file-static:softpc.new/base/video/ega_vide.c@049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f:do_outb"	"do_outb"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007830"	"softpc.new/base/video/ega_vide.c:413"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000132"	"file-static:softpc.new/base/video/ega_vide.c@049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f:ega_alt_sel"	"ega_alt_sel"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007844"	"softpc.new/base/video/ega_vide.c:1773"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000133"	"file-static:softpc.new/base/video/ega_vide.c@049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f:ega_emul_set_palette"	"ega_emul_set_palette"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007841"	"softpc.new/base/video/ega_vide.c:1457"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000134"	"file-static:softpc.new/base/video/ega_vide.c@049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f:ega_set_palette"	"ega_set_palette"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007842"	"softpc.new/base/video/ega_vide.c:1512"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000135"	"file-static:softpc.new/base/video/ega_vide.c@049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f:set_graph_font"	"set_graph_font"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007836"	"softpc.new/base/video/ega_vide.c:844"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000136"	"file-static:softpc.new/base/video/gfx_updt.c@02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987:ega_text_find_dirty_lines"	"ega_text_find_dirty_lines"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007918"	"softpc.new/base/video/gfx_updt.c:534"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000137"	"file-static:softpc.new/base/video/gfx_updt.c@02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987:ega_text_paint_dirty_recs"	"ega_text_paint_dirty_recs"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007919"	"softpc.new/base/video/gfx_updt.c:578"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000138"	"file-static:softpc.new/base/video/gfx_updt.c@02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987:paint_records"	"paint_records"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007917"	"softpc.new/base/video/gfx_updt.c:437"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000139"	"file-static:softpc.new/base/video/gfx_updt.c@02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987:search_video_copy"	"search_video_copy"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007914"	"softpc.new/base/video/gfx_updt.c:272"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000140"	"file-static:softpc.new/base/video/gfx_updt.c@02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987:search_video_copy_aligned"	"search_video_copy_aligned"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007916"	"softpc.new/base/video/gfx_updt.c:393"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000141"	"file-static:softpc.new/base/video/gfx_updt.c@02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987:v7_search_video_copy"	"v7_search_video_copy"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007915"	"softpc.new/base/video/gfx_updt.c:322"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000142"	"file-static:softpc.new/base/video/gfx_updt.c@02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987:vga_paint_records"	"vga_paint_records"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007939"	"softpc.new/base/video/gfx_updt.c:1917"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000143"	"file-static:softpc.new/base/video/vga_mode.c@d0ea64ba445b8a7c8cb4b11963cece808793b0595183f8be7f115c060eb1f0d9:set_update_routine"	"set_update_routine"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008011"	"softpc.new/base/video/vga_mode.c:198"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000144"	"file-static:softpc.new/base/video/vga_vide.c@3d0159b8bd4d1bcc3448bc61fb90f5b1c34c09099bba49187fe4573354ccc89d:get_dac"	"get_dac"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008063"	"softpc.new/base/video/vga_vide.c:120"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000145"	"file-static:softpc.new/base/video/vga_vide.c@3d0159b8bd4d1bcc3448bc61fb90f5b1c34c09099bba49187fe4573354ccc89d:greyify"	"greyify"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008061"	"softpc.new/base/video/vga_vide.c:100"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000146"	"file-static:softpc.new/base/video/vga_vide.c@3d0159b8bd4d1bcc3448bc61fb90f5b1c34c09099bba49187fe4573354ccc89d:set_dac"	"set_dac"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008062"	"softpc.new/base/video/vga_vide.c:109"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-000147"	"file-static:softpc.new/host/src/nt_graph.c@e08e6414c0261656b67a97f839256ee4ba6565f84ce6799197f92b98436131d9:check_win_size"	"check_win_size"	"selected-source-path-and-hash"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008912"	"softpc.new/host/src/nt_graph.c:1552"	"not-host-runtime"
