"target_path"	"owner_root"	"transfer"	"package_root"	"selection"	"primary_path"	"primary_sha256"	"secondary_path"	"secondary_sha256"	"local_guest_path"	"local_guest_sha256"	"rationale"
"softpc.new/base/ccpu386/sar.c"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\sar.c"	"4ff881f97ffd7b6b0188f6a95f671b308f06f8da2dfcb4e9c7be3a51ec673011"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\sar.c"	"4ff881f97ffd7b6b0188f6a95f671b308f06f8da2dfcb4e9c7be3a51ec673011"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/sar.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\sar.h"	"96f3d9dc28f32a9b80b64e9a3f8c66551fc08eb5a1ce205598ce142291baba32"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\sar.h"	"96f3d9dc28f32a9b80b64e9a3f8c66551fc08eb5a1ce205598ce142291baba32"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/sascdef.c"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\sascdef.c"	"b8b7832d02bd8f4161e1f71df2968051609da065f4da8287a65e6b14b38a749c"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\sascdef.c"	"b8b7832d02bd8f4161e1f71df2968051609da065f4da8287a65e6b14b38a749c"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/sbb.c"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\sbb.c"	"99354b3d7ada08d2aacabbcb44d8e36d9a6d2b5641541d23054cf3c0cc18b63b"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\sbb.c"	"99354b3d7ada08d2aacabbcb44d8e36d9a6d2b5641541d23054cf3c0cc18b63b"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/sbb.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\sbb.h"	"95db2a0edaa6a333c71964b78a1c87628ca08d7c6d7db6a5e62ed75a5156dcfd"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\sbb.h"	"95db2a0edaa6a333c71964b78a1c87628ca08d7c6d7db6a5e62ed75a5156dcfd"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/setxx.c"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\setxx.c"	"c6c152fa783fc7d54863706ebbb8c969bc851eb24c6587a399a3153f4054aa7f"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\setxx.c"	"c6c152fa783fc7d54863706ebbb8c969bc851eb24c6587a399a3153f4054aa7f"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/setxx.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\setxx.h"	"58f3a4a228b5160b308c38afbfe1bb417a6279f91aa28b193493e4ed79fa3445"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\setxx.h"	"58f3a4a228b5160b308c38afbfe1bb417a6279f91aa28b193493e4ed79fa3445"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/sgdt.c"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\sgdt.c"	"b4af0fcc8d824d8fc3c2e7d40659844e66e45ee5026ffc17b43d150e513d41fc"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\sgdt.c"	"b4af0fcc8d824d8fc3c2e7d40659844e66e45ee5026ffc17b43d150e513d41fc"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/sgdt.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\sgdt.h"	"97b6c7c6ee43cd9d3262b3a4e097ffa53ca839e625aa6516dc995049ae3224bb"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\sgdt.h"	"97b6c7c6ee43cd9d3262b3a4e097ffa53ca839e625aa6516dc995049ae3224bb"	""	""	"same bytes with dual provenance"
"softpc.new/base/ccpu386/shl.c"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\ccpu386\shl.c"	"03354bdb3d04e84d2e569273e38952300ddbd1d0f2924c6363c63b2f9064c8c1"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\ccpu386\shl.c"	"03354bdb3d04e84d2e569273e38952300ddbd1d0f2924c6363c63b2f9064c8c1"	""	""	"same bytes with dual provenance"
