candidate_id	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	global_original_definition_candidate_count	global_original_definition_packages	source_map_disposition
"MVDM-FIRST-REBASELINED-000119"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"605"	"strcpy"	"3"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000120"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"607"	"strcpy"	"3"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000121"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1398"	"strcpy"	"3"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000122"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1399"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000123"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1404"	"strcpy"	"3"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000124"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1405"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000125"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"144"	"NtCurrentProcess"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000126"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"146"	"NtQueryInformationProcess"	"1"	"base/ntos/ps"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000127"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"169"	"RaiseException"	"3"	"base/crts/crtw32;base/crts/fpw32;base/win32/client"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000128"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"209"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000129"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"210"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000130"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"211"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000131"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"311"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000132"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"317"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000133"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"321"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000134"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"324"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000135"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"328"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000136"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"356"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000137"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"386"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000138"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"419"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000139"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"424"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000140"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"428"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000141"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"431"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000142"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"435"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000143"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"466"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000144"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"470"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000145"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"475"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000146"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"478"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000147"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"482"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000148"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"511"	"RtlFillMemory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000149"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"513"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000150"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"517"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000151"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"520"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000152"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"524"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000153"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"820"	"SetErrorMode"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-000154"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"822"	"RaiseException"	"3"	"base/crts/crtw32;base/crts/fpw32;base/win32/client"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000155"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"827"	"SetErrorMode"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-000156"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"835"	"OutputDebugString"	"5"	"com/ole32/ole232;com/ole32/olethunk"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000157"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"844"	"OutputDebugString"	"5"	"com/ole32/ole232;com/ole32/olethunk"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000158"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"859"	"OutputDebugString"	"5"	"com/ole32/ole232;com/ole32/olethunk"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000159"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"869"	"OutputDebugString"	"5"	"com/ole32/ole232;com/ole32/olethunk"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000160"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1122"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000161"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1129"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000162"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1250"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000163"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1257"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000164"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1596"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000165"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1603"	"strncpy"	"2"	"base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000166"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"68"	"RtlInitAnsiString"	"2"	"base/ntos/rtl"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000167"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"69"	"RtlAnsiStringToUnicodeString"	"2"	"base/boot/lib;base/ntos/rtl"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000168"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"74"	"RtlUnicodeStringToOemString"	"1"	"base/ntos/rtl"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000169"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"77"	"RtlFreeUnicodeString"	"1"	"base/ntos/rtl"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000170"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"105"	"RtlInitAnsiString"	"2"	"base/ntos/rtl"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000171"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"106"	"RtlAnsiStringToUnicodeString"	"2"	"base/boot/lib;base/ntos/rtl"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000172"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"111"	"RtlUnicodeStringToOemString"	"1"	"base/ntos/rtl"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000173"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"114"	"RtlFreeUnicodeString"	"1"	"base/ntos/rtl"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000174"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"135"	"DeleteFile"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000175"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"137"	"free"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;com/ole32/ole232"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000176"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"145"	"DeleteFile"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000177"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"147"	"free"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;com/ole32/ole232"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000178"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"165"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000179"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"209"	"GetWindowsDirectory"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000180"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"210"	"GetShortPathNameA"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-000181"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"218"	"CreateFile"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000182"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"236"	"malloc"	"2"	"base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000183"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"243"	"malloc"	"2"	"base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000185"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"252"	"ReadFile"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-000186"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"255"	"GetTempPath"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000187"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"262"	"GetShortPathNameA"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-000188"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"265"	"GetTempPath"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000189"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"319"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000190"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"323"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000191"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"323"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000192"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"325"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000193"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"332"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000194"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"344"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000195"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"374"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000196"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"380"	"strcpy"	"3"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000197"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"402"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000198"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"405"	"strcpy"	"3"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000199"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"423"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000200"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"476"	"GetLocaleInfo"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000201"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"479"	"strtoul"	"2"	"base/crts/crtw32;com/ole32/common"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000202"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"485"	"GetOEMCP"	"1"	"base/win32/winnls"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000203"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"487"	"sprintf"	"2"	"base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000204"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"490"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000205"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"507"	"sprintf"	"2"	"base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000206"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"510"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000208"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"531"	"strcpy"	"3"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000209"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"532"	"strcat"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000210"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"535"	"strcpy"	"3"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000211"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"536"	"strcat"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000212"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"539"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000213"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"545"	"SetEndOfFile"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-000214"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"548"	"free"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;com/ole32/ole232"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000215"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"556"	"realloc"	"2"	"base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000216"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"561"	"free"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;com/ole32/ole232"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000217"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"585"	"_strnicmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000218"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"627"	"WriteFile"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-000219"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"631"	"GetTempPath"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-000220"	"dos/command/cmddisp.c"	"2a906e7100da9db6f16bab91c767b149f28e63a0db2803297812a8e86d2b19d6"	"48"	"DbgPrint"	"6"	"base/boot/lib;base/ntos/config;base/ntos/rtl;com/ole32/stg;net/sockets/winsock2.nt5"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-000221"	"dos/command/cmdenv.c"	"afc71d306491fe6a7f8cd7356b8682176a33a05f3652bae735be079b3cd0a32b"	"45"	"GetEnvironmentStringsW"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-000222"	"dos/command/cmdenv.c"	"afc71d306491fe6a7f8cd7356b8682176a33a05f3652bae735be079b3cd0a32b"	"52"	"malloc"	"2"	"base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
