canonical_definition_id	raw_definition_id	source_path	source_sha256	source_line	linkage	raw_symbol	canonical_symbol	name_resolution	macro_definition_spelling	source_line_evidence	canonical_group_key	final_function_disposition	leaf_status
"MVDM-ZERO-CANONICAL-DEFINITION-005557"	"MVDM-ZERO-DEFINITION-005557"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"419"	"external-or-unspecified"	"L13_2784if_f"	"L13_2784if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2784if_f L13_2784if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2784if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005558"	"MVDM-ZERO-DEFINITION-005558"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"424"	"external-or-unspecified"	"S_2805_Chain4WordFill_00000000_0000001e"	"S_2805_Chain4WordFill_00000000_0000001e"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2805_Chain4WordFill_00000000_0000001e S_2805_Chain4WordFill_00000000_0000001e(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2805_Chain4WordFill_00000000_0000001e"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005559"	"MVDM-ZERO-DEFINITION-005559"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"429"	"external-or-unspecified"	"L13_2785if_f"	"L13_2785if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2785if_f L13_2785if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2785if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005560"	"MVDM-ZERO-DEFINITION-005560"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"434"	"external-or-unspecified"	"L22_92if_f"	"L22_92if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_92if_f L22_92if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_92if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005561"	"MVDM-ZERO-DEFINITION-005561"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"439"	"external-or-unspecified"	"L22_93if_f"	"L22_93if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_93if_f L22_93if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_93if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005562"	"MVDM-ZERO-DEFINITION-005562"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"444"	"external-or-unspecified"	"L22_94if_f"	"L22_94if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_94if_f L22_94if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_94if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005563"	"MVDM-ZERO-DEFINITION-005563"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"449"	"external-or-unspecified"	"L22_95if_f"	"L22_95if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_95if_f L22_95if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_95if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005564"	"MVDM-ZERO-DEFINITION-005564"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"454"	"external-or-unspecified"	"S_2806_Chain4WordFill_00000000_0000001f"	"S_2806_Chain4WordFill_00000000_0000001f"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2806_Chain4WordFill_00000000_0000001f S_2806_Chain4WordFill_00000000_0000001f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2806_Chain4WordFill_00000000_0000001f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005565"	"MVDM-ZERO-DEFINITION-005565"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"459"	"external-or-unspecified"	"L13_2786if_f"	"L13_2786if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2786if_f L13_2786if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2786if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005566"	"MVDM-ZERO-DEFINITION-005566"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"464"	"external-or-unspecified"	"S_2807_Chain4WordMove_00000000_00000008_00000000"	"S_2807_Chain4WordMove_00000000_00000008_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2807_Chain4WordMove_00000000_00000008_00000000 S_2807_Chain4WordMove_00000000_00000008_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2807_Chain4WordMove_00000000_00000008_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005567"	"MVDM-ZERO-DEFINITION-005567"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"469"	"external-or-unspecified"	"L13_2787if_f"	"L13_2787if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2787if_f L13_2787if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2787if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005568"	"MVDM-ZERO-DEFINITION-005568"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"474"	"external-or-unspecified"	"L22_96if_f"	"L22_96if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_96if_f L22_96if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_96if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005569"	"MVDM-ZERO-DEFINITION-005569"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"479"	"external-or-unspecified"	"L22_97if_d"	"L22_97if_d"	"raw-ctags-symbol"	""	"LOCAL IUH L22_97if_d L22_97if_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_97if_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005570"	"MVDM-ZERO-DEFINITION-005570"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"484"	"external-or-unspecified"	"S_2808_CopyWordPlnByPlnChain4_00000000_00000008_00000000_00000000"	"S_2808_CopyWordPlnByPlnChain4_00000000_00000008_00000000_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2808_CopyWordPlnByPlnChain4_00000000_00000008_00000000_00000000 S_2808_CopyWordPlnByPlnChain4_00000000_00000008_00000000_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2808_CopyWordPlnByPlnChain4_00000000_00000008_00000000_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005571"	"MVDM-ZERO-DEFINITION-005571"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"489"	"external-or-unspecified"	"L13_2788if_f"	"L13_2788if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2788if_f L13_2788if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2788if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005572"	"MVDM-ZERO-DEFINITION-005572"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"494"	"external-or-unspecified"	"S_2809_Chain4WordMove_00000000_00000009_00000000"	"S_2809_Chain4WordMove_00000000_00000009_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2809_Chain4WordMove_00000000_00000009_00000000 S_2809_Chain4WordMove_00000000_00000009_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2809_Chain4WordMove_00000000_00000009_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005573"	"MVDM-ZERO-DEFINITION-005573"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"499"	"external-or-unspecified"	"L13_2789if_f"	"L13_2789if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2789if_f L13_2789if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2789if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005574"	"MVDM-ZERO-DEFINITION-005574"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"504"	"external-or-unspecified"	"L22_98if_f"	"L22_98if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_98if_f L22_98if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_98if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005575"	"MVDM-ZERO-DEFINITION-005575"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"509"	"external-or-unspecified"	"L22_99if_d"	"L22_99if_d"	"raw-ctags-symbol"	""	"LOCAL IUH L22_99if_d L22_99if_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_99if_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005576"	"MVDM-ZERO-DEFINITION-005576"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"514"	"external-or-unspecified"	"S_2810_CopyWord4PlaneChain4_00000000_00000009_00000000_00000000"	"S_2810_CopyWord4PlaneChain4_00000000_00000009_00000000_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2810_CopyWord4PlaneChain4_00000000_00000009_00000000_00000000 S_2810_CopyWord4PlaneChain4_00000000_00000009_00000000_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2810_CopyWord4PlaneChain4_00000000_00000009_00000000_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005577"	"MVDM-ZERO-DEFINITION-005577"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"519"	"external-or-unspecified"	"L13_2790if_f"	"L13_2790if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2790if_f L13_2790if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2790if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005578"	"MVDM-ZERO-DEFINITION-005578"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"524"	"external-or-unspecified"	"L23_854w_t"	"L23_854w_t"	"raw-ctags-symbol"	""	"LOCAL IUH L23_854w_t L23_854w_t(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_854w_t"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005579"	"MVDM-ZERO-DEFINITION-005579"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"529"	"external-or-unspecified"	"L23_855w_d"	"L23_855w_d"	"raw-ctags-symbol"	""	"LOCAL IUH L23_855w_d L23_855w_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_855w_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005580"	"MVDM-ZERO-DEFINITION-005580"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"534"	"external-or-unspecified"	"L23_852if_f"	"L23_852if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L23_852if_f L23_852if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_852if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005581"	"MVDM-ZERO-DEFINITION-005581"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"539"	"external-or-unspecified"	"L23_856w_t"	"L23_856w_t"	"raw-ctags-symbol"	""	"LOCAL IUH L23_856w_t L23_856w_t(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_856w_t"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005582"	"MVDM-ZERO-DEFINITION-005582"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"544"	"external-or-unspecified"	"L23_857w_d"	"L23_857w_d"	"raw-ctags-symbol"	""	"LOCAL IUH L23_857w_d L23_857w_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_857w_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005583"	"MVDM-ZERO-DEFINITION-005583"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"549"	"external-or-unspecified"	"L23_853if_d"	"L23_853if_d"	"raw-ctags-symbol"	""	"LOCAL IUH L23_853if_d L23_853if_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_853if_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005584"	"MVDM-ZERO-DEFINITION-005584"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"554"	"external-or-unspecified"	"S_2811_Chain4WordMove_00000000_0000000e_00000000"	"S_2811_Chain4WordMove_00000000_0000000e_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2811_Chain4WordMove_00000000_0000000e_00000000 S_2811_Chain4WordMove_00000000_0000000e_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2811_Chain4WordMove_00000000_0000000e_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005585"	"MVDM-ZERO-DEFINITION-005585"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"559"	"external-or-unspecified"	"L13_2791if_f"	"L13_2791if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2791if_f L13_2791if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2791if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005586"	"MVDM-ZERO-DEFINITION-005586"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"564"	"external-or-unspecified"	"L22_100if_f"	"L22_100if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_100if_f L22_100if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_100if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005587"	"MVDM-ZERO-DEFINITION-005587"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"569"	"external-or-unspecified"	"L22_101if_d"	"L22_101if_d"	"raw-ctags-symbol"	""	"LOCAL IUH L22_101if_d L22_101if_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_101if_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005588"	"MVDM-ZERO-DEFINITION-005588"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"574"	"external-or-unspecified"	"S_2812_CopyWordPlnByPlnChain4_00000000_0000000e_00000000_00000000"	"S_2812_CopyWordPlnByPlnChain4_00000000_0000000e_00000000_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2812_CopyWordPlnByPlnChain4_00000000_0000000e_00000000_00000000 S_2812_CopyWordPlnByPlnChain4_00000000_0000000e_00000000_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2812_CopyWordPlnByPlnChain4_00000000_0000000e_00000000_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005589"	"MVDM-ZERO-DEFINITION-005589"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"579"	"external-or-unspecified"	"L13_2792if_f"	"L13_2792if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2792if_f L13_2792if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2792if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005590"	"MVDM-ZERO-DEFINITION-005590"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"584"	"external-or-unspecified"	"S_2813_Chain4WordMove_00000000_0000000f_00000000"	"S_2813_Chain4WordMove_00000000_0000000f_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2813_Chain4WordMove_00000000_0000000f_00000000 S_2813_Chain4WordMove_00000000_0000000f_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2813_Chain4WordMove_00000000_0000000f_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005591"	"MVDM-ZERO-DEFINITION-005591"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"589"	"external-or-unspecified"	"L13_2793if_f"	"L13_2793if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2793if_f L13_2793if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2793if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005592"	"MVDM-ZERO-DEFINITION-005592"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"594"	"external-or-unspecified"	"L22_102if_f"	"L22_102if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_102if_f L22_102if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_102if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005593"	"MVDM-ZERO-DEFINITION-005593"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"599"	"external-or-unspecified"	"L22_103if_d"	"L22_103if_d"	"raw-ctags-symbol"	""	"LOCAL IUH L22_103if_d L22_103if_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_103if_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005594"	"MVDM-ZERO-DEFINITION-005594"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"604"	"external-or-unspecified"	"S_2814_CopyWord4PlaneChain4_00000000_0000000f_00000000_00000000"	"S_2814_CopyWord4PlaneChain4_00000000_0000000f_00000000_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2814_CopyWord4PlaneChain4_00000000_0000000f_00000000_00000000 S_2814_CopyWord4PlaneChain4_00000000_0000000f_00000000_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2814_CopyWord4PlaneChain4_00000000_0000000f_00000000_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005595"	"MVDM-ZERO-DEFINITION-005595"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"609"	"external-or-unspecified"	"L13_2794if_f"	"L13_2794if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2794if_f L13_2794if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2794if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005596"	"MVDM-ZERO-DEFINITION-005596"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"614"	"external-or-unspecified"	"L23_860w_t"	"L23_860w_t"	"raw-ctags-symbol"	""	"LOCAL IUH L23_860w_t L23_860w_t(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_860w_t"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005597"	"MVDM-ZERO-DEFINITION-005597"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"619"	"external-or-unspecified"	"L23_861w_d"	"L23_861w_d"	"raw-ctags-symbol"	""	"LOCAL IUH L23_861w_d L23_861w_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_861w_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005598"	"MVDM-ZERO-DEFINITION-005598"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"624"	"external-or-unspecified"	"L23_858if_f"	"L23_858if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L23_858if_f L23_858if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_858if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005599"	"MVDM-ZERO-DEFINITION-005599"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"629"	"external-or-unspecified"	"L23_862w_t"	"L23_862w_t"	"raw-ctags-symbol"	""	"LOCAL IUH L23_862w_t L23_862w_t(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_862w_t"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005600"	"MVDM-ZERO-DEFINITION-005600"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"634"	"external-or-unspecified"	"L23_863w_d"	"L23_863w_d"	"raw-ctags-symbol"	""	"LOCAL IUH L23_863w_d L23_863w_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_863w_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005601"	"MVDM-ZERO-DEFINITION-005601"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"639"	"external-or-unspecified"	"L23_859if_d"	"L23_859if_d"	"raw-ctags-symbol"	""	"LOCAL IUH L23_859if_d L23_859if_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L23_859if_d"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005602"	"MVDM-ZERO-DEFINITION-005602"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"644"	"external-or-unspecified"	"S_2815_Chain4WordMove_00000000_00000010_00000000"	"S_2815_Chain4WordMove_00000000_00000010_00000000"	"raw-ctags-symbol"	""	"GLOBAL IUH S_2815_Chain4WordMove_00000000_00000010_00000000 S_2815_Chain4WordMove_00000000_00000010_00000000(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:S_2815_Chain4WordMove_00000000_00000010_00000000"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005603"	"MVDM-ZERO-DEFINITION-005603"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"649"	"external-or-unspecified"	"L13_2795if_f"	"L13_2795if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L13_2795if_f L13_2795if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L13_2795if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005604"	"MVDM-ZERO-DEFINITION-005604"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"654"	"external-or-unspecified"	"L22_104if_f"	"L22_104if_f"	"raw-ctags-symbol"	""	"LOCAL IUH L22_104if_f L22_104if_f(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_104if_f"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-005605"	"MVDM-ZERO-DEFINITION-005605"	"softpc.new/base/cvidc/sevid022.c"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"659"	"external-or-unspecified"	"L22_105if_d"	"L22_105if_d"	"raw-ctags-symbol"	""	"LOCAL IUH L22_105if_d L22_105if_d(IUH,v1,IUH,v2,IUH,v3,IUH,v4)"	"linkable:L22_105if_d"	"not-host-runtime"	"non-leaf"
