root	relative_path	size_bytes	sha256	file_class	source_series	final_disposition	staged_destination	provenance_reference
mvdm-guest	dos/v86/cmd/append/append.OBJ	17203	81c5499ad93df40d69f9e3b57bfb44c874b6e71f889de185ec0cfb5eaf30b46d	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/append/append.skl	1288	1aa883b5d543d89c1ea74fa323360c260efac906dee8e52f6c5a1dbc9b7334f1	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/append/appendm.asm	1203	dfbbaa207ac1d151858d180f2d7b8967ef7ec7ef6e15aacd4f0b2fbe83709ed5	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/append/appendp.inc	5103	993c0d28f71b42ce4a4278e01b66659dc332666037c0d2d3e50e5096f2b2bee5	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/append/makefile	768	2162525f2c18def70c050bc2843127881a4c4e0b7045533412b3a97d1e83d324	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/append/sysmac.lib	5161	58c68bbc15c35273f18d5bccf3dda919bd66f0b023341be17e59804082e8a452	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/backup/backup.exe	22966	b692773717380e80558c5cf20bb5c6f9830dfd2ee908058daa51095955a6f239	binary-product	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/backup/makefile	186	a913c18762bace9281d7104023f1e47cb0671978d1789fa9803d463789249c5d	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/buildmsg.c	40838	4b9fe27d3c5f4bc93ccb18de85da8c5ff5e601b5db2d859f5e44a60572203c2a	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/comequ.asm	10319	eb45570d3e73748917e56e2c0445476dccf57ed5cc5ed1c7513822ba4d1af0f3	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/COMMAND.CL1	2000	9162c031d609799abcfbb8b2c0808aad8a8e52e2f8402cf543b692482d050f9d	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/COMMAND.CL2	1281	4d7debffaff48325ed12f0657e2bc1201e9a110bc0d51d7a50275c8eb2c148c7	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/COMMAND.CL3	1176	df7ca28570386425254fc078ae37f5469ccf566fcebd63f50221da5c118bc92a	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/COMMAND.CL4	1173	ea9453cf4538ed99dec5be95a80283b1ba7a4f870e3ce9a56d48299300805e2d	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/COMMAND.CLF	49194	bf0bc8a8548c06987ef3ea9157962b3d183fe5fe8c2627c8aabedf470588d8ee	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/COMMAND.COM	50384	908a77ac617c2d741f0aa1b73f73973dcf29adc91f092e5bcb02173c8c732c43	binary-product	selected-original-mirror	runtime-media	mvdm/COMMAND.COM;mvdm/system32/COMMAND.COM	m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/COMMAND.CTL	19	4d383bb90e7a065ea209e15e1d08e0fee41138659102436f333a5540ddd919ab	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/command.exc	51152	1c02b6cf836387d9621aca333094a6e9a57aab591f37c78688faa3d4fce2886c	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/command.lnk	410	516b5e9b4c836b9820cb0869d7fd56062812d9607c81382ba39a93fe814fce23	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/command.map	48079	7b5747267bc3f323844a81cd48acba5bf9cd62f1538b414f7e35ac0f1d516c53	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/command.skl	7056	fa90a401bb0dd9db028b53087eefb6cf1ecea89a0e03f466021f7c46213572ee	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/command1.asm	21678	192571809b9f992e6dd4615a15f658bc98ee9b43cc3b9a566e87300638452b2b	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/command1.OBJ	1129	0db79198bd364c860d5048db72d3e271f3890516bbcd9ddbd002126f379f9d3e	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/command2.asm	21673	086a7c72a4c9fbaafa59501c85ebe3350e47fc865bb502ef2e57ff3e6c785f65	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/command2.OBJ	2375	e37b96b0853485f8ed2b969eab7a3fc24c81a1f9121da7d44f5c883d9be56b0f	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/comseg.asm	1587	14ede618cfbcba077bb368574af6a1fc56bb07535980d95d8ba146c9bce9e4e3	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/comsw.asm	278	43f3757904bb55dac57a79abef63bc90f1479761d1f64af402bbf0830204bf1a	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/copy.asm	29205	10de61fd6fb514a2dbf7c133d0aa600346a519faba9a2f3b7a3615f281500817	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/copy.OBJ	4413	9e40ac34906b22311814d00947e4fed9707474b3df0ccaf21ebba1d6acabe274	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/copypr1.asm	7923	af82e6aa29923b6d8b3be87d83fb7ff4ce790d256451fe75f8628f8ac00bceab	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/copypr1.OBJ	1462	605c462fe7907d654d2c9f58c5782e78d45983b6406da663135371aad62fbf4f	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/copypr2.asm	12834	8519fdc7f922e5dfbf1a0c4c33d578e1f72c0517572f4ece6546e14b160e15ee	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/copypr2.OBJ	1679	bd9c1db657eb626651f8aff943574bc73b6a3b46e2548b4d321f3d77b7e19374	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/cparse.asm	9877	1a355a2d1194d98b26bf448b1e85a522ea5a0e8ded4071aa11f0d69c2895d5a0	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/cparse.OBJ	1329	b0eb612fb5ec39565bed1a20f47c2e08943ff7ca080c364d07ec8e8c040a0fe0	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/dir.asm	86600	00923f40298347ac15f2eec25fd958b7b2babdd630ae2530df086f03d8dc0e9e	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/dir.OBJ	5901	7e0ca315ee0d8dcbcdcd4a31f89a82a9d1e8f3a44874da09ae13fff0136f4fc3	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/envdata.asm	656	b55150344ebf7726fb563eace884f2550c65b8618b52e47ef9132a78e3e0cb23	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/fordata.asm	1099	90544898349730457c124055dcd13c536866360f50a63fd3242c6af823f88d0b	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/help.skl	1176	6b288ce9dd07b0069aad897e9b11a58ee54a738a8ebee088fc552d3bba05f450	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/ifequ.asm	468	658d692385d05f90d21f5212a4e3f4dd95717eefa9c6a2bd44ca2e97a4cda3be	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/init.asm	62764	3d69d0c82789ba5eb359794096ab215afe4f705cba35ca211948e93923e8fd16	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/init.OBJ	5831	b5d67a41dcae44535a0f58a7b0770d0d2a66c9716589112f9af955e4efd88131	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/iparse.asm	1039	212d981c0338012fe96849a7ea569bea2172d267beeb57415d702d603e7d2e7e	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/iparse.OBJ	236	2429abca5f5af5f8b9e035693bb98dafc37e232f94b5f75e2a1d41cbeaad64d6	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/loadhi.asm	11450	8e1f504aeccc73c3692bceafc42ea0a23859992607c6beab9af51e6d2eabec92	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/loadhi.OBJ	970	f4279b8a390901aae7445faf5266b8c0057249ed8489eb9ea27002682cf8b94b	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/makefil0	359	310936180e14b62152534b0f1f6d78f15153a21f80a9111211497befae32cb64	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/makefile	20162	cf9dde2533c39677ce19078dc9a04489ee4e97aad21672a3d8343e40d66cd2c4	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/parse2.asm	13529	d885de9709a598f2e1b635986a7cedf6d2ae00321155cf4e465d360b114da283	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/parse2.OBJ	986	342bb94ae849997cb40a76430153606997e5f1b7d5421d472dcb3d96a0bee3bd	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/path1.asm	16701	a6846cdf08eb4fa77b0e2a0184938e6cc3ac3d781b5c8c0465398ed9c59fa48b	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/path1.OBJ	1389	1acab9d95cd23ea3a868de8b0cb0f4165a4bd0cdd401d0d05eb78100d240f9c6	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/path2.asm	14204	c230a86460f0677b0b51a1657428161f1c3f05d1857c6573cfc4132457c398d3	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/path2.OBJ	1150	de8566e2f89c5e24b65f9dd9a0a8e31129c53c3494a15a8b117a149a6c9e1c0f	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/rdata.asm	20034	350cb74da4d43313cf7ce0f9bdb957cefa5759ef32f439f8a83102f0162ed441	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/rdata.OBJ	6774	aa61c47c81478f9cfc06c81a25c0fc76421f9996dd1765fea43b9cf7d072c1e9	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/readme.txt	5515	041a97e02c22441e6873f98a11dd64a44a1aa443c16d40b5b06e62a11953b631	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/resmsg.equ	659	e9944d068ccdc0d10b6fea4a387aa3a127388082ef05d07a146741eb2babb49a	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/rucode.asm	26215	245d7f359483d57345876b5a62f2f671a4ab271d4b1a3f8c0a44c0335052ee9f	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/rucode.OBJ	2709	93381b88aa19034f70dc9213f1e47c8168307fe7dacba3b4f740170fae62a8ef	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/stub.asm	8903	650b4c89fe06e647f461bd2f5b634c2cf5e850b772bde6ab902c96fbf862c7f4	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/stub.OBJ	1210	94e61614a285611befef3a9925ca3c5f4ae76b99c30ad4f54533ac0c35ed6c5f	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tbatch.asm	28368	5222e3c6e530e5daf381934c1e4ed7cc959640d3363e7de21cce5bc817f3d1ed	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tbatch.OBJ	3063	4c29b282227f6f744116d38c51dfd7c4f647bdef710251de263fd1a51e38a457	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tbatch2.asm	21983	a347cc53c8db8d9e54e2783e510fe52d2d816f108ccb7005f47c5acc97e661e6	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tbatch2.OBJ	2677	cf068e7688ff6d5cc70c72cd55837a5d0aaf0c296ab640e3cf1e3f5368cd87f5	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcmd1a.asm	17770	3e9ab435fa8d765aba25fa1705dccd465566a78d4be8cc2c56fc61f250ec5a21	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcmd1b.asm	21611	f2414606b4b8a4f948bd04b9591466491a481f6f9a4c68b3edb05707d6aef538	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcmd1b.OBJ	2737	b324fd484140b7dc89d4908d8d1ce14dff268af7a8f427034659d199bcc5cb00	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcmd2a.asm	15929	e93964b8a359112199aaca42bade5548812bd683afeb03c5391d79d8f80f4c83	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcmd2a.OBJ	2291	b7dd5b06b0b38740b189c4f8a72c3b344d3fcae243dc8f2ec5ca62b1cc731325	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcmd2b.asm	19224	0f964c7b6aef2e04790c2b4f66cd5c559e9e05bea0a91ed2adaca08f28125280	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcmd2b.OBJ	1978	e7dd7ccbd385b7159b246a455aa7ef37e249126ee66554bccf5926ec7a177f58	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcode.asm	50981	223938eef6bc48314805cb3c35ebbd11cd6da10316ed09952c8f06cf9ca11377	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tcode.OBJ	5913	1d66adefcfd07606a70fc08de3b725bbca98ad7f79954bfe55a5efec07c90b51	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tdata.asm	30888	46d7e67ecb0cd95a59a254420af02e6770a6b1fb9ada49a0da1c276ee344af78	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tdata.OBJ	19192	eb5b9222fdff4baee8916225eafd469a8bc5e16f8b404ed96223ed8d2c21255e	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tenv.asm	14290	bc67edd71988d695d6a679ae98dc07aee405fd9dbe319a4eee206fc710d7de85	source-resource-or-control	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
mvdm-guest	dos/v86/cmd/command/tenv.OBJ	2008	4a3a88a193e8dcb5f4ee5372cda8385bca07f70abe92b9a9523a84c87dc9e6be	build-intermediate	selected-original-mirror	mirror-not-current-stage		m0-t274/m0-t297 guest carry manifests
