resolution_id	one_ledger1_identity	callee_spelling	candidate_identity	definition_source_root	definition_source_path	definition_source_sha256	definition_source_line	definition_symbol	definition_linkage	source_location	disposition
"MVDM-HOST-ONE1-RESOLUTION-001881"	"MVDM-HOST-ONE1-002041"	"CloseHandle"	"O:\repos.external\OpenNT|base/mvdm/wow16/mmsystem/mmsex.c|93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196|361|CloseHandle"	"O:\repos.external\OpenNT"	"base/mvdm/wow16/mmsystem/mmsex.c"	"93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196"	"361"	"CloseHandle"	"externally-linkable"	"selected-MVDM-or-extracted-SoftPC-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001881"	"MVDM-HOST-ONE1-002041"	"CloseHandle"	"O:\repos.external\OpenNT|base/win32/client/handle.c|1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8|24|CloseHandle"	"O:\repos.external\OpenNT"	"base/win32/client/handle.c"	"1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8"	"24"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001882"	"MVDM-HOST-ONE1-002042"	"toupper"	"O:\repos.external\OpenNT|base/crts/crtw32/convert/toupper.c|5b6a9b43129997bea4621668f223a1a3a9e089ddcbdea1da6a16fc201e2bed9b|107|toupper"	"O:\repos.external\OpenNT"	"base/crts/crtw32/convert/toupper.c"	"5b6a9b43129997bea4621668f223a1a3a9e089ddcbdea1da6a16fc201e2bed9b"	"107"	"toupper"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001883"	"MVDM-HOST-ONE1-002043"	"toupper"	"O:\repos.external\OpenNT|base/crts/crtw32/convert/toupper.c|5b6a9b43129997bea4621668f223a1a3a9e089ddcbdea1da6a16fc201e2bed9b|107|toupper"	"O:\repos.external\OpenNT"	"base/crts/crtw32/convert/toupper.c"	"5b6a9b43129997bea4621668f223a1a3a9e089ddcbdea1da6a16fc201e2bed9b"	"107"	"toupper"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001884"	"MVDM-HOST-ONE1-002044"	"toupper"	"O:\repos.external\OpenNT|base/crts/crtw32/convert/toupper.c|5b6a9b43129997bea4621668f223a1a3a9e089ddcbdea1da6a16fc201e2bed9b|107|toupper"	"O:\repos.external\OpenNT"	"base/crts/crtw32/convert/toupper.c"	"5b6a9b43129997bea4621668f223a1a3a9e089ddcbdea1da6a16fc201e2bed9b"	"107"	"toupper"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001885"	"MVDM-HOST-ONE1-002045"	"isdigit"	"O:\repos.external\OpenNT|base/mvdm/wow16/write/util.c|7981a317b093a1087ec16f3f0f53703f6ccadf2c42307b54a94a1a6ce0ced2e4|433|isdigit"	"O:\repos.external\OpenNT"	"base/mvdm/wow16/write/util.c"	"7981a317b093a1087ec16f3f0f53703f6ccadf2c42307b54a94a1a6ce0ced2e4"	"433"	"isdigit"	"externally-linkable"	"selected-MVDM-or-extracted-SoftPC-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001887"	"MVDM-HOST-ONE1-002047"	"free"	"O:\repos.external\OpenNT|admin/netui/common/src/misc/loclheap/loclheap.cxx|f3fb3c62cb79893397bcb8bb0d08589e8969659fc987d3764e76a7c7ea39cbb6|60|free"	"O:\repos.external\OpenNT"	"admin/netui/common/src/misc/loclheap/loclheap.cxx"	"f3fb3c62cb79893397bcb8bb0d08589e8969659fc987d3764e76a7c7ea39cbb6"	"60"	"free"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001887"	"MVDM-HOST-ONE1-002047"	"free"	"O:\repos.external\OpenNT|base/boot/veneer/vrmalloc.c|55f339b08b88663ba21be91537ddc47fc564e4036b82756adf603890a82fc06e|195|free"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrmalloc.c"	"55f339b08b88663ba21be91537ddc47fc564e4036b82756adf603890a82fc06e"	"195"	"free"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001887"	"MVDM-HOST-ONE1-002047"	"free"	"O:\repos.external\OpenNT|base/crts/crtw32/misc/dbgheap.c|385b134122869b2f5416efde75bd375b0887fd369a00de7c1249d40108fb73f7|956|free"	"O:\repos.external\OpenNT"	"base/crts/crtw32/misc/dbgheap.c"	"385b134122869b2f5416efde75bd375b0887fd369a00de7c1249d40108fb73f7"	"956"	"free"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-001887"	"MVDM-HOST-ONE1-002047"	"free"	"O:\repos.external\OpenNT|com/ole32/ole232/debug/dstream.cpp|77236635c87c768a950584d39e6ad89b66eb35cf8276de82f24a1591c5a48e50|276|free"	"O:\repos.external\OpenNT"	"com/ole32/ole232/debug/dstream.cpp"	"77236635c87c768a950584d39e6ad89b66eb35cf8276de82f24a1591c5a48e50"	"276"	"free"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
